id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
118584,169888,Gloriana,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
114152,221941,Glowgrass,NULL,1997-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
112672,78909,G-Nome,"The game takes place in the year 2225, A.D., on the remote world of Ruhelen in the Omicron Reticuli star system. This planet has been a contested territory between the Darken, Union, Mercs and the Scorp, which are the Union's greatest threat. The discovery of the mineral-rich Phygos star system nearby has upset the tenuous strategic balance of the four races, leading to speculation of an inevitable war. The player assumes the role of Sergeant Joshua Gant, a retired Union Intelligence Acency, (UIA), operative, who for ten years prior, has been experiencing horrifying nightmares from a mission that resulted in the loss of his best friend and comrade, Ron Pearl. Following one of Gant's nightmares, the sergeant is contacted by UIA director General Allance Wilkins, who reinstates Gant immediately for a mission of the utmost importance. According to Wilkins, the Scorp have been conducting top-secret biological warfare experiments upon human prisoners of war, in order to create a mutated super-soldier dubbed the ""G-Nome"". Gant is commanded to euthanize the G-Nome and destroy the Scorp facility that has been housing the experiments. For assistance, Gant is assigned a team that includes his old friend and munitions expert, Sergeant Stephen Kylie, Union's most accomplished geneticist, Doctor Victoria Thane and an undisclosed final member of the team operating within the Scorp territory. 
 
Gant begins his mission by traversing the Darken Republic on foot and strategically taking out any opposition that would hinder his objective of rendezvousing with Kylie. United once again, the duo embark across the Merc territory to meet Thane, who has been on a separate assignment. Upon Wilkins' disposition, Thane identifies some specialized Merc technology stored away at a facilitated structure called the Citadel upon a mesa called Caracon as the means of neutralizing the G-Nome. After acquiring the technology, the team heads for the Scorp territory. 
 
Gant and his team bypass the heavily-defended Scorp border, where he is introduced to the final member of his team: Major Jack Sheridan, a Scorp specialist and the man responsible for the loss of Pearl ten years prior. After several precarious skirmishes with the intent of acquiring Scorp vehicles for bypassing mine fields and learning of the G-Nome facility's location, Sheridan leads the team directly to the laboratory. The mission is compromised, however, when Sheridan attempts to kill Gant, captures the G-Nome and allows for Kylie to be captured by Scorp reinforcements. Soon after, however, the Scorp ally with Gant, with recognizing Sheridan and the G-Nome as a greater threat. The Scorp and UIA realize that Sheridan has a genetic recombination laboratory located within the volcanic Shalten Frontier, where not only is he backed by a sizable army, but he intends to clone the G-Nome.[6] 
 
After gaining reinforcements from Wilkins and a large confrontation at the secret facility, Sheridan kills Kylie immediately after Gant destroys the laboratory. While the Union finish off Sheridan's forces, Gant gives chase after Sheridan, with the G-Nome in tow. Gant disables Sheridan's powerful vehicles and kills him. Gant confronts and subdues the G-Nome and while examining a marker upon its paw, he discovers that Pearl was the G-Nome. In an act of mercy, Gant allows Pearl to survive and tells him to run away before the Union forces arrive. The G-Nome is seen heading toward the sunset in the ending credits of the game. 
 
As Sheridan's forces are defeated, Wilkins rummages through the remains of the recombination lab and comes across a petri dish labelled ""G-NOME: PEARL"". Wilkins grabs the dish and departs. In the aftermath the Scorp declares war on the Union, in retaliation for the mission. Reports leak through of a covert Union operation intended to destroy the Scorp G-Nome facility, but are denied by both the Union and the Scorp, while Wilkins unexpectedly resigns, causing public speculation that the alleged operation ended in failure.",1997-02-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
187256,20141,Goal Storm 97,NULL,1997-07-05 00:00:00.000,NULL,NULL,60.0000,1,NULL,NULL
158256,45528,Goiken Muyou: Anarchy in the Nippon,NULL,1997-10-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
62459,81335,Golden Gate,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
47198,45928,Golden Oldies 1: Guardian and Invaders,NULL,1997-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
8499,45927,Golden Oldies 2: Blockbuster and Bughunt,NULL,1997-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
101484,1638,GoldenEye 007,NULL,1997-08-23 00:00:00.000,104,NULL,88.0000,0,85.6452,280
146382,134451,Golf Daisuki! O.B. Club,NULL,1997-04-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
32937,63111,Gooka,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
63320,19667,Goosebumps: Attack of the Mutant,NULL,1997-05-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
91772,93232,Gord@k,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
5660,71636,Gothos,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
103824,8305,G-Police,NULL,1997-09-30 00:00:00.000,NULL,NULL,NULL,NULL,69.5533,9
97175,1484,Gradius Gaiden,NULL,1997-08-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
169888,1594,Gran Turismo,NULL,1997-12-23 00:00:00.000,58,NULL,73.3333,4,82.6945,196
103481,980,Grand Theft Auto,"As an aspiring young thug, your mission in this video game is to perform odd jobs for the mob, picking up points along the way by committing random crimes ranging from auto theft to hit-and-runs to murder.",1997-10-21 00:00:00.000,114,NULL,80.0000,1,75.7610,360
170708,4127,Grandia,"The game is set in a fantasy world of emerging technology and exploration. A young boy named Justin inherits a magic stone that leads him on a journey around the world to uncover the mystery of a long-lost civilization. Along the way, he meets other adventurers who join him on his quest, which draws the attention of the militaristic Garlyle Forces who seek to uncover the secrets of the past as well. Grandia received a largely positive critical response during its original release, and was voted by readers of Japan's highly circulated Famitsu magazine as the 73rd greatest game of all time in a 2006 poll.",1997-12-18 00:00:00.000,24,NULL,NULL,NULL,77.2258,36
87346,205163,Great Adventures by Fisher-Price: Wild Western Town,"Bandit Bob has stolen all the gold bars and hidden them in Wild Western Town. The player must become a Deputy to the town Sheriff and find nine gold bars hidden in locations of the town. Once all of the gold is found, Bandit Bob can be captured!",1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
80774,39420,Groove on Fight,NULL,1997-05-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
23054,84212,GT Racing 97,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
16003,75724,Gundam: The Battle Master,NULL,1997-06-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
13917,42590,Gunple: Gunman's Proof,"The year is 1880. Two meteors fell on Earth on a small island near North American Pacific Coast. In the middle of the island there is a small town governed by a sheriff. At first, the town's inhabitants didn't pay attention to the meteors. But then, strange things started happening. Monsters attacked people, and left on the victims' bodies a mysterious crest with one word: demiseed. One day you, a young boy who lives in the town, are contacted by two aliens who came in a miniature space ship. One of the aliens introduces himself as Zero, the Space Sheriff, and explains that an intergalactic criminal named Demi has escaped from justice and is hiding somewhere on the island, being the cause of all the troubles lately. Zero then possesses your body, lends you his powers, and commands you on the quest to destroy Demi and to bring peace to your island and to the alien world alike!",1997-01-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
115675,78912,HacX: Twitch 'n Kill,"Okay. So you're going along, minding your own business, which just happens to be hacking into other people's databases, when your latest hack, some hi-tech company, catches you on-line and sends over some government jerk to arrest you. Mother said there'd be days like this. You broke a few national and international laws. So what's the big deal?! Hacking is what hackers do! But seems like you hacked into the wrong database this time. Ultra-secret and all that. Genemp Corporation. Some biotech something or other. Database called itself GENIE. Something peculiar in that. Awfully sophisticated database. Especially if it caught you in the middle of hacking, and you're the best, it's eerily sophisticated. Like it can actually think, or something.

So they send you packing… to the federal pen. For the rest of your natural life. No computer, no gear, nothing. Total drag. Cement and bars, and the other guys inside aren't exactly your average beefcakes. They catch a glance at your cyber-jockey derrière and get a wet gleam in their eye. So what you do for the next twelve months is hit the weight room--hard and fast! You pump iron like your life depended on it--and it does. You learn to sleep with one eye open. Punching the heavy bag becomes your breakfast; tae-kwon-do your lunch, and for dinner… well, you gotta eat sometime. And practice? Plenty. 'Cause these boys got a gleam in their eyes that won't go away. But how you've changed! Over once scarecrow arms, muscles wrap tight and heavy, and you've got a fu-kick that makes the boys call you ""Sir"". Before you were just an average pencil-necked geek, now you could grace the front of Muscle and Guns Magazine. And just in time, too.

Because one day you return to your cell to find a tight-lipped, little man in a black suit with a bad haircut. Won't give his name, but says he's a Government Agent with the Subcommittee. Which subcommittee? The Subcommittee. The guy's a regular riot; just one clown shy of a circus. But you listen, 'cause heck, you've got all the time in the world.

And so he tells a tale… of world-wide communication blackouts, computer network shutdowns at governmental and military installations, international stock market crashes, and what might seem unbelievable… armies of cannibal zombies roaming the globe, laying waste to everything in their path! Nothing fancy, just your everyday global chaos. The President has declared martial law, but they've lost contact with parts of the armed forces, and some of these rogue military units are assaulting urban centers. The country is being decimated!

And you thought you had it rough! So, why tell you? Because you're the best Hacker in the business. And they think they know who's behind this weirdness--a consortium of powerful, international hi-tech conglomerates, but they can't get close enough to be certain. So far every government agent they've sent in has yet to return. They need you to infiltrate these corporate databases and find out what's going on. What's more, they want to surgically install a military-grade Genemp Microtel into your frontal cerebral lobe. A what, where? A new, experimental cyber device that allows you to cyberleap from one terminal to another using cyberspace as if it were a taxicab.

So what's in it for you? You get to keep the Microtel and have lunch with the President. You laugh, 'cause you've heard better offers from the guys with the gleam in their eyes. Oh, he adds, there's $20 million in gold. Suddenly you feel patriotic. Ah, why not?

There's only one hitch to getting the gold, the Agent says. What? You gotta stay alive.",1997-09-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
165860,44778,Hajime no Ippo: The Fighting!,NULL,1997-07-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
84127,2493,Halls of the Dead: Faery Tale Adventure II,NULL,1997-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
137026,69307,Hanagumi Taisen Columns,NULL,1997-03-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
118101,98122,Hansha de Spark!,NULL,1997-12-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
15155,44815,Hard Blow,NULL,1997-08-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
134760,44878,Harmful Park,NULL,1997-02-14 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
104965,67634,Harry the Handsome Executive,NULL,1997-09-20 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
177412,3377,Harvest Moon GB,NULL,1997-12-19 00:00:00.000,3,NULL,NULL,NULL,78.5372,5
150244,57832,Hashiriya: Ookami Tachi no Densetsu,NULL,1997-04-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
38218,138995,Hatsukoi Valentine,NULL,1997-07-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
109498,138665,Hattrick,NULL,1997-08-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
18155,71710,Have a N.I.C.E. day!,NULL,1997-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
155471,51364,Heavy Gear,NULL,1997-10-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
109155,170336,Heisei Shin Onigashima,"Once upon a time, there was an elderly couple living in Nagakushi village, a small village located far up in the mountains. The couple had no children, until one day, they were entrusted with the care of an infant boy and girl, as prophesied in a dream. The years went by, and when the two children were 8 years old, there was a terrible occurrence in the western capital. An evil dragon suddenly appeared in the city, turning humans into oni, ogres that suck away the souls of other humans. The oni advanced as far as Nagakushi village, stealing away the souls of the elderly couple. Fortunately the two children were left unharmed, and they set out on a quest to save their adopted parents, not realizing that this adventure would reveal the secret of their true origins...",1997-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
65818,3510,Heiwa Pachinko World 64,NULL,1997-11-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
110431,45506,Herc's Adventures,"The evil Hades, lord of the underworld, has kidnapped Persephone, goddess of
spring, launching the world into a period of famine and death. Can a single
hero stand up to the armies of the dead and restore balance to the land? And
if he or she can't, can two heroes do it?",1997-07-31 00:00:00.000,NULL,NULL,NULL,NULL,80.9289,10
190345,223031,Heroes of Might and Magic II: Desecrated Lands,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
182162,93642,Hexen,NULL,1997-04-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
182180,93641,Hexen,NULL,1997-05-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
174998,6637,Hexen II,NULL,1997-09-11 00:00:00.000,9,NULL,NULL,NULL,68.7903,16
182249,93643,Hexen: Beyond Heretic,NULL,1997-03-01 00:00:00.000,NULL,2,NULL,NULL,NULL,NULL
135120,71516,Hollywood Monsters,"Two journalists, Sue Bergman and Ron Ashman, are the protagonists of the game. The two work for a Los Angeles newspaper called The Quill but dislike each other and are bitter rivals. In the introductory scene we see the Quill editor telling Ron about a ""Monsters' Ball""—a social event where all the Hollywood movie monsters have a big party at the mansion of Otto Hanover, a film producer. The editor stresses that The Quill must cover the event because it is too important to miss. Ron is not enthusiastic, but when Sue comes in Ron tells the editor how important it is that The Quill sends its best reporter and that he is the only one capable of accomplishing the task. This has the expected effect: Sue proclaims that she is the best journalist The Quill has and that there is no way Ron could do a decent job. Sue then proceeds to the Hanover mansion in her little sports car.",1997-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
164373,202400,Hop Step Idol,"As a producer at a youth entertainment company you have to go out and scout out guys to become a new idol group.
You have two years to raise a super idol.",1997-12-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
194836,36665,Hot Shots Golf,NULL,1997-07-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
53150,166539,Houma Hunter Lime with Paint Maker,NULL,1997-02-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
45649,85739,Hybrid,NULL,1997-11-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
118001,58627,I Spy,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
5297,69879,I-0: Jailbait on Interstate Zero,NULL,1997-09-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
183208,111995,Iblard: Laputa no Kaeru Machi,NULL,1997-10-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
194630,7139,Ignition,NULL,1997-12-31 00:00:00.000,16,NULL,NULL,NULL,88.8277,34
188216,14435,Imperialism,NULL,1997-08-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
192068,15188,Imperium Galactica,NULL,1997-03-01 00:00:00.000,7,NULL,NULL,NULL,70.0000,4
150426,172080,Incarnatia,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
130283,9033,Incubation: Time Is Running Out,NULL,1997-09-30 00:00:00.000,3,NULL,NULL,NULL,80.0377,7
27179,19789,Independence Day,"The game's story is only loosely based on that of the movie. The City Destroyers have positioned themselves over the world's major cities, preparing to destroy them. The beginning of the game takes place directly after the canyon chase from the film, however, in the game the plane and Attacker don't crash. The mission is to take out all the City Destroyers, and finally fire a nuke into the Mothership's core.",1997-02-28 00:00:00.000,2,NULL,20.0000,1,22.2596,6
67480,757,Independence War,NULL,1997-11-13 00:00:00.000,3,NULL,NULL,NULL,80.5601,6
22419,113909,Infinite Patience,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
33987,4126,Intelligent Qube,NULL,1997-01-31 00:00:00.000,4,NULL,60.0000,0,88.3401,13
100179,50210,International Rally Championship,NULL,1997-07-30 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
